samsunggalaxys4, 2600, samsungGALAXY S4(I9500)
ztev2, 1100, zteV2
samsungrepp, 1500, samsungRepp
ztemt73, 1100, zteMT73
samsunggalaxysiiwimax, 1850, samsungGalaxy SII WiMAX
lgaxis, 1500, LG Axis
ot-890d, 1000, 阿尔卡特OT-890D
samsungi927, 1650, samsungI927(Galaxy S Glide)
ztewarp, 1600, zteWarp
zteaqua, 1600, zteAqua
htc3dx515m, 1730, HTC 夺目3D X515m(联通版)
htcinspire4g, 1230, HTC Inspire 4G
ztet82, 1900, zteT82(Grand X LTE)
sharpsh8298u, 1180, sharpSH8298U
htcevoshift4g, 1500, HTC Evo Shift 4G(A7373)
sharpsh8158u, 1320, sharpSH8158U
g1310, 1260, 技嘉G1310(GSmart G1310)
g1305, 1100, 技嘉G1305
g1345, 1500, 技嘉G1345
lgp930, 1830, LG P930
sonyericssonst17i, 1200, sonyericssonST17i(Xperia active)
motoroladroidx2, 1540, motorolaDroid X2
htca8180, 1400, HTC A8180(渴望,G7行货版)
htcmytouch4g, 1400, HTC MyTouch 4G(S910m)
huaweiascend2, 3000, huaweiAscend2
coolpadd530, 1280, coolpadD530
sharpsh837u, 1900, sharpSH837U
lgoptimusregard, 1700, LG Optimus Regard
lgoptimustruehdlte, 1830, LG Optimus True HD LTE
samsungb5510, 1200, samsungB5510(GALAXY Y PRO)
htc3dx515d, 1730, HTC 夺目3D X515d(电信版)
htca6390, 1300, HTC A6390
htcc510e, 1520, HTC微客 C510e
htca9188, 1400, HTC A9188(天玺)
htcs, 1450, HTC 渴望S(S510e)
htcevo3d, 1730, HTC EVO 3D(GSM版)
htcsalsa, 1520, HTC Salsa(G15)
huaweiideosx6, 1400, huaweiIdeos X6(U9000)
coolpad5010, 1400, coolpad5010
htcs728e, 2100, HTC S728e(One X+)
lenovoa30t, 1130, lenovoA30t
lgoptimus2x, 1500, LG Optimus 2X
lgoptimus3d, 1500, LG Optimus 3D(P920)
lgp999, 1500, LG P999(Optimus G2x,T版 Optimus 2x)
lgoptimus3dmax, 1520, LG Optimus 3D MAX(P725)
lgmarquee, 1500, LG Marquee
lgp990, 1500, LG P990(star) 白色版
ztex500solar, 1500, zteX500 Solar
ztev760, 1500, zteV760
lenovophones2, 1500, lenovo乐phone S2(移动版)
sharpsh7228u, 960, sharpSH7228U
k-touchw606, 1500, k-touchW606
n90, 1630, 夏新N90
sharpsh320t, 1250, sharpSH320T
n310, 1300, 夏新N310
konka5560s, 1100, konka5560S
lglucid4g, 1700, LG Lucid 4G(Cayman)
samsungi910032gb, 1650, samsungI9100(Galaxy SII)32GB
samsungi415, 1800, samsungI415(Stratosphere II)
d20, 1760, 中恒D20
hisenseeg960, 2000, hisenseEG960
lenovophones760, 1760, lenovo S760
motorolaxt865, 1750, motorolaXT865(Droid Bionic)
motorolame502, 1130, motorolaME502(charm)
motorolaxt881electrify2, 1780, motorolaXT881 Electrify 2
samsungi727, 1850, samsungI727 (Galaxy SII Skyrocket)
htcx, 1650, HTC 新渴望X(Desire X T328e)
lgp930, 1830, LG P930(Nitro HD,AT&T版Optimus 4G LTE)
huaweiu8500, 1150, huaweiU8500
sharpsh7218u, 960, sharpSH7218U
onetouchstar, 1500, 阿尔卡特One Touch Star
samsungm340s, 1350, samsungM340S(Galaxy M)
samsungi847, 1650, samsungI847(Rugby Smart)
v430, 1200, 优派V430
ztepf112, 1650, ztePF112
htcevoone, 2650, HTC EVO One
huaweiu8832d, 2000, huaweiU8832D
ztev6500, 1400, zteV6500
lgls860, 1700, LG LS860(Cayenne)
lgus730, 1700, LG US730(Splendor)
htczeta, 1830, HTC Zeta
coolpad8809, 1450, coolpad8809
samsungs5578, 1200, samsungS5578
lgspirit4g, 2150, LG Spirit 4G
htcvivid, 1620, HTC Vivid
sharp102sh, 1520, sharp102SH
sharp104sh, 1520, sharp104SH
arrowsz, 1460, 富士通Arrows Z(ISW11F)
f-12c, 1460, 富士通F-12C
motorolaelectrify, 1700, motorolaElectrify(Photon 4G定制版)
f-07d, 1400, 富士通F-07D
sharpsh-01d, 1520, sharpSH-01D
sharp007shkt, 1433, sharp007SH KT
onetouchsnap, 1800, 阿尔卡特One Touch Snap
onetouchsnaplte, 2200, 阿尔卡特One Touch Snap LTE
ztefashiontv, 1250, zteFashionTV
sharpis14sh, 1030, sharpIS14SH
arrowsesis12f, 1400, 富士通Arrows ES IS12F
t72, 1450, 夏新T72
burst, 1650, 泛泰Burst
n79+, 1450, 夏新N79+
sharpsh-06d, 1520, sharpSH-06D
xiaomim1, 1930, xiaomiM1(联通版)
lenovophone, 1500, lenovo(3GW100)
lenovophonea1, 1500, lenovo乐phone A1(乐Phone Mini)
sharpsh-01e, 1660, sharpSH-01E
htconesv, 1800, HTC One SV
g1350, 1750, 技嘉G1350
gioneegn215, 1550, gioneeGN215
lgoptimus3dcubesu870, 1520, LG Optimus 3D Cube SU870
arrowsxlte, 1400, 富士通Arrows X LTE
htcdroidincredible4glte, 1700, HTC Droid Incredible 4G LTE
htcones, 1650, HTC One S特别版
lenovoa68e, 1300, lenovoA68e
motorolaxt711, 1390, motorolaXT711
onetouchscribeeasy, 2500, 阿尔卡特One Touch Scribe Easy
sonyericssonsk17i, 1200, sonyericssonSK17i (Xperia mini pro)
samsungi777, 1650, samsungi777
coolpadn930, 1300, coolpadN930
sonyxperiae, 1500, sonyXperia E
zteflash, 1780, zteFlash
htconex+, 1800, HTC One X+
ztep945, 3000, zteP945
googlenexuss, 1500, googleNexus S
googlenexusprime, 2000, googleNexus Prime(Galaxy Nexus)
lgoptimuslte2, 2150, LG Optimus LTE 2(VS930)
ztegrandxin, 1650, zteGrand X IN
ztebladeiii, 1600, zteBlade III
meizumx16gbre, 1700, meizuMX新双核16GB RE版
meizumx, 1700, meizuMX四核(32G RE)
gioneegbw870a, 3000, gioneeGBW870A
htcdesires, 1450, HTC Desire S(G12)
samsungi9210, 1850, samsungI9210(Galaxy SII LTE)
sharpsh-09d, 1900, sharpSH-09D
ztev983, 2000, zteV983
ztev807, 1600, zteV807(Blade C)
gioneecbt1805, 1800, gioneeCBT1805
lgoptimuswhite, 1500, LG Optimus White(P970)
hisenseu909, 1630, hisenseU909
lenovoa390e, 1300, lenovoA390e
opporealr803, 1400, OPPO Real R803
huaweiascendg526, 1950, huaweiAscend G526
n80w, 1200, 海尔N80W
dellmini5, 1530, dellmini 5(Streak)
lgvs920, 1500, LG VS920
lenovophones1, 1500, lenovo S1
lggt540, 1500, LG GT540
sonyxperiatipodualst21i, 1500, sonyXperia tipo dual ST21i
sonyxperiamirost23i, 1500, sonyXperia miro ST23i
sonyxperiatipost21i, 1500, sonyXperia tipo ST21i
ztev880g, 2000, zteV880G(Blade G)
htclegend, 1300, HTC Legend(G6)
lgoptimusf7, 2540, LG Optimus F7
sonyericssonlt15i, 1500, sonyericssonLT15i(Xperia Arc  X12)
vegalte, 1830, 泛泰Vega LTE
sharp106sh, 1900, sharp106SH
motorolaelectrifym, 2000, motorolaElectrify M
sonyxperiaedual, 1500, sonyXperia E dual
sharpsh-04e, 2000, sharpSH-04E
motorolarazrd1, 1785, motorolaRAZR D1
huaweipremia4g, 1650, huaweiPremia 4G
htct326hdesirep, 1620, HTC T326h Desire P
lenovophone, 1500, lenovo(3GW101)
sonyericssonx10i, 1500, sonyericssonX10i(Rachael)
zteme, 1670, zteMe
huaweic8550, 1050, huaweiC8550
htcdesirel, 1800, HTC Desire L
samsungi9088, 1500, samsungI9088(联通版SPhone)
f-03d, 1460, 富士通F-03D(Arrows Kiss)
meizum9re, 1350, meizuM9 RE (不含存储卡)
zteu960, 1500, zteU960
v726, 2100, 飞利浦V726
w820, 2100, 飞利浦W820
ztev6700, 1400, zteV6700
lgoptimusf5, 2150, LG Optimus F5
motoroladroidx, 1540, motorolaDroid X(国际版)
ztegranderalte, 1780, zteGrand Era LTE
d822, 2000, 飞利浦D822
coolpad5820, 1300, coolpad5820
h9, 1300, 现代H9
h6, 1300, 现代H6
gioneegbw192, 1800, gioneeGBW192
huaweic8600, 1500, huaweiC8600
motorolaa1680, 1130, motorola明A1680
samsungb7810, 1200, samsungB7810(GALAXY M Pro)
huaweiascendp2mini, 3000, huaweiAscend P2 mini
htcs710d, 1450, HTC 惊艳 S710d( Incredible S电信版)
samsunggalaxyrugbyproi547, 1850, samsungGalaxy Rugby Pro I547
zteu935, 2500, zteU935
samsungs6310, 1300, samsungS6310(GALAXY Young)
htcone, 2300, HTC One(M7/64GB)
samsunggalaxycentura, 1500, samsungGALAXY Centura
ztegrandx2in, 2000, zteGrand X2 In
htconenexus, 2300, HTC One Nexus
huaweidp-01, 2600, huaweiDP-01
motorolaxt500, 1230, motorolaXT500
hisensee89, 1000, hisenseE89
huaweic8800, 1500, huaweiC8800
sonyericssonst18i, 1500, sonyericssonST18i(Xperia ray)
lgnexus4, 2100, LG Nexus 4(LTE版)
samsungsgh-t939beholdii, 1500, samsungSGH-T939 BeholdII
h12, 1500, 现代H12
lge405f, 1500, LG E405f
lgoptimusl3e400, 1500, LG Optimus L3 E400
lgoptimusmep350, 1280, LG Optimus me P350
lgoptimusnetp690, 1500, LG Optimus Net P690
lge510, 1500, LG E510
lgp693, 1500, LG P693
lgoptimusproc660, 1500, LG Optimus pro C660
lgoptimussole730, 1500, LG  Optimus Sol E730
samsungs5570i, 1200, samsungS5570i(Galaxy Pop Plus)
samsungs5280, 1200, samsungS5280 (GALAXY Star)
samsungs5282, 1200, samsungS5282 (GALAXY Star)
motorolatwist, 940, motorolaTwist
motorolaxt502, 1230, motorolaXT502
motorolame501, 1390, motorolaME501(Quench)
motorolame600, 1380, motorolaME600(Backflip)
motorolamilestone, 1390, motorolaMilestone(里程碑)
motoroladroida855, 1400, motorolaDroid(Sholes) A855
motorolamb200, 1420, motorolaMB200(CLIQ/DEXT)
n818, 2050, 夏新N818
lgp993, 1500, LG P993(Optimus 2X 擎天)
htcz710e, 1520, HTC 灵感 Z710e(联通版)
padfone2, 2140, 华硕PadFone 2(32GB)
padfone2, 2140, 华硕PadFone 2
samsungb9150galaxyq, 3500, samsungB9150 Galaxy Q
htcc715eevodesign, 1730, HTC C715e EVO Design
samsunggalaxymusics6012, 1300, samsungGalaxy Music S6012
huaweiu8651, 1400, huaweiU8651(Prism)
htcevo4glte, 1800, HTC EVO 4G LTE
motorolaxt897, 1785, motorolaXT897(Photon Q 4G LTE)
w188, 1500, 波导W188
htca810e, 1250, HTC A810e(ChaCha)
liquidz2, 1300, 宏Liquid Z2
arrowsvf-04e, 2420, 富士通Arrows V F-04E
w800, 1700, 波导W800
samsungs6802, 1300, samsungS6802(GALAXY Ace DUOS)
coolpadn950, 1300, coolpadN950
gioneec700, 1800, gioneeC700
sharpsh-06e, 2600, sharpSH-06E
lenovoa66t, 1450, lenovoA66t
meizum9, 1370, meizuM9(16G)
sharpsh-10d, 1900, sharpSH-10D
lenovophones2, 1500, lenovo乐phone S2
lgoptimusf3, 2460, LG Optimus F3
samsunggt-i9000, 1500, samsungGT-I9000(Galaxy S 粉色)
sonyericssonmt11i, 1500, sonyericssonMT11i(Xperia neo V)
sharp203sh, 2200, sharp203SH
hisenset908, 1630, hisenseT908
lgoptimusl7iidual, 2460, LG Optimus L7 II Dual
lenovophonek2, 1760, lenovo K2
gioneegn138, 1700, gioneeGN138
huaweiu8650, 1250, huaweiU8650
htcdesirez, 1300, HTC Desire Z
meizumx, 1700, meizuMX新双核(16G)
meizumx, 1700, meizuMX四核(64GB)
coolpadn916, 1500, coolpadN916
lgoptimusl4, 1700, LG Optimus L4(双卡版)
lgoptimusf6, 2150, LG Optimus F6
zteimperial, 2500, zteImperial
xiaomi1s, 1930, xiaomi手机1S(联通版)
huaweiprism, 1750, huaweiPrism Ⅱ
lgoptimusl4, 1700, LG Optimus L4
lgoptimusl4ii, 1700, LG Optimus L4 II
htcdesire, 1400, HTC Desire(G7)
n88w, 1600, 海尔N88W
konkaw810, 1250, konkaW810
motorolaxt907, 2000, motorolaXT907(RAZR M)
huaweiascendg615, 2150, huaweiAscend G615
arrowsa202f, 3020, 富士通Arrows A 202F
lge510optimusglare, 1500, LG E510 Optimus Glare
coolpad7005, 1300, coolpad7005
hisenseu860, 1630, hisenseU860
htcdroiddna, 2020, HTC Droid DNA
htcdesire200, 1230, HTC Desire 200
htcwildfireg8, 1300, HTC Wildfire G8(野火)
huaweiascendp1lte, 1800, huaweiAscend P1 LTE
tclj630, 1600, TCL J630
tclj600t, 1600, TCL J600T
lenovoa560e, 1500, lenovoA560e
huaweic8655, 1250, huaweiC8655
htcfirst, 2000, HTC First
htcs710e, 1450, HTC 惊艳 S710e(Incredible S国行版)
onetouchscribehd, 2500, 阿尔卡特One Touch Scribe HD
crossover, 1500, 泛泰Crossover
lgoptimusblack, 1500, LG Optimus Black(P970)
sonyericssonmt15i, 1500, sonyericssonMT15i(Xperia neo)
sonyericssonwt19i, 1200, sonyericssonWT19i(Live with Walkman)
lgp698, 1500, LG P698
m28, 1500, 长虹M28
lgp940, 1540, LG  P940(Prada 3.0)
lgf100s, 2080, LG F100S(Optimus Vu)
lenovoa366t, 1300, lenovoA366t
nec909e, 1430, NEC 909e
lenovophones560, 2000, lenovo乐phone S560
lenovophonea370, 1500, lenovo A370
hisenseu850, 1300, hisenseU850
discover, 2100, 泛泰Discover
sharpsh837m, 1900, sharpSH837M
motorolarazrd3, 2000, motorolaRAZR D3
zten9510c, 2070, zteN9510C
ztegrandmemo, 3200, zteGrand Memo(U9815/TD-LTE版)
motorolame722, 1390, motorolaME722(里程碑2)
tcld662, 1500, TCL D662
tcls700t, 2000, TCL S700T
tcls700, 2000, TCL S700
tcla968, 1500, TCL A968
tcls710, 1800, TCL S710
tcls500, 1500, TCL S500
at390, 1500, 宏AT390
sonima1, 2000, Sonim A1
hisenseet919, 1700, hisenseET919
konkae5670, 1150, konkaE5670
k-touchs2, 2200, k-touchS2
tclj210c, 1300, TCL J210C
n79, 1450, 夏新N79
konkae860, 1200, konkaE860
v930, 3000, 奥克斯V930
v928, 1500, 奥克斯V928
v963, 1800, 奥克斯V963
m939+, 1400, 奥克斯M939+
v920, 1800, 奥克斯V920
v990, 1930, 奥克斯V990(四核至尊版)
v926t, 1500, 奥克斯V926T
v990, 1930, 奥克斯V990
v926, 1500, 奥克斯V926
v980, 1800, 奥克斯V980
v900, 1400, 奥克斯V900
v929, 1800, 奥克斯V929
m959, 1400, 奥克斯M959
k8, 1430, 中恒K8
t-02d, 1800, 东芝T-02D
xiaomi1s, 1930, xiaomi手机1S (电信版)
zten760, 1350, zteN760
ievad708, 1100, 朵唯iEva D708
ievad770, 1500, 朵唯iEva D770
ievad710, 1500, 朵唯iEva D710
sx30, 1600, 中恒SX30
a73, 1450, 基伍A73
g90, 4800, 基伍G90
f700, 3600, 基伍F700
g3d, 1500, 基伍G3D
f500, 1500, 基伍F500
a72, 1500, 基伍A72
k-touche800, 2000, k-touchE800
konkae810, 1350, konkaE810
motorolaatrixhd, 1780, motorolaATRIX HD(MB886)
htcj, 1810, HTC J(ISW13HT)
tcld768, 1800, TCL D768
v988, 1800, 奥克斯V988
tclj630t, 1600, TCL J630T
n62, 1600, 酷比N62
a690, 1500, 酷比A690
n66, 1350, 酷比N66
i60, 2100, 酷比I60
n69, 1350, 酷比蝶恋花N69
a106, 1500, 酷比A106
a109, 1600, 酷比A109
a660, 1500, 酷比A660
n60, 1400, 酷比N60
i95, 3000, 酷比i95
t600, 1450, 酷比T600
v8, 1500, 欧恩V8时尚版
v8, 2550, 欧恩V8画王
tclj300, 1400, TCL J300
htca3366, 1300, HTC A3366(野火)
coolpad8013, 1280, coolpad8013
hisensee920, 1630, hisenseE920
xiaomim1, 1930, xiaomiM1 官翻版
sharpsh330u, 1200, sharpSH330U
samsungs7272, 1500, samsungS7272(GALAXY Ace 3)
samsungi437, 2000, samsungI437(GALAXY Express)
samsungs7110galaxyxcover2, 1700, samsungS7110 GALAXY Xcover 2
samsungs6810, 1300, samsungS6810(GALAXY Fame)
samsungi9080galaxygrand, 2100, samsungI9080 GALAXY Grand
samsungs5301galaxypocketplus, 1200, samsungS5301 GALAXY Pocket Plus
gioneegn103, 1400, gioneeGN103
gioneegn200, 1400, gioneeGN200
gioneegn210, 1550, gioneeGN210
gioneegn320, 1550, gioneeGN320
gioneegn170, 2500, gioneeGN170
gioneec500, 1450, gioneeC500
alpsg2, 2050, alpsG2双核(移动版)
alpsg2, 2050, alpsG2双核版
gioneetd500, 1300, gioneeTD500
vegax, 1500, 泛泰Vega X
motorolaxprt, 1860, motorolaXPRT
htcs, 1230, HTC 野火S(A510c)
tclj310, 1400, TCL J310
a86, 1600, 基伍A86
meizumx, 1700, meizuMX四核(32G)
gnotem, 2000, 经纬GnoteM
g95, 2500, 基伍G95
gnote, 2000, 经纬Gnote
gnote2, 2750, 经纬Gnote2
ztegrandmemo, 3200, zteGrand Memo(移动版32GB)
ztev881, 1500, zteV881(Aglaia)
zteu885, 1650, zteU885
zteu788, 1400, zteU788
ztev961, 1400, zteV961
zteu806, 1200, zteU806
ztev788d, 1400, zteV788D
v960, 1800, 奥克斯V960
zten790, 1200, zteN790
zteu788+, 1400, zteU788+
thlv12, 1300, ThL V12
thlv11, 1650, ThL V11
thlw5, 2000, ThL W5
thlw1, 1550, ThL W1(青春版)
thla2, 2000, ThL A2(双核版)
thlw2, 3000, ThL W2 (双核版)
thla2, 2000, ThL A2
thlw1, 1550, ThL W1
thlw6, 2300, ThL W6
thlv9, 1550, ThL V9
thlw1, 1550, ThL W1(双核版)
hikephantomti, 2200, HIKe PHANTOM TI
hikepandoraqi, 2550, HIKe PANDORA QI
gioneegn107, 1500, gioneeGN107
gioneegn125, 1800, gioneeGN125
gioneegn205h, 1500, gioneeGN205H
htcaria, 1200, HTC Aria(G9)
lenovoa668t, 1500, lenovoA668t
gioneegn315, 1700, gioneeGN315
tcld920, 2000, TCL D920
zteu880s2, 1400, zteU880s2
k-toucht580, 1200, k-touchT580
gioneegn858, 1700, gionee月光GN858
a209, 1500, 酷比A209
zten600, 1000, zteN600
lgp355, 1280, LG P355
lgoptimusl5, 1500, LG Optimus L5(E612)
h11, 1500, 现代H11
gioneec605, 1700, gioneeC605
m910+, 1500, 奥克斯M910+
padfone2, 2140, 华硕PadFone 2(64GB)
konkaeg928, 2200, konkaEG928
k-touchw686, 2000, k-touchW686
lenovoa60+, 1500, lenovoA60+
sharpsh930w, 2100, sharpSH930W
hisenseu9, 2000, hisenseU9
lenovoa750, 2000, lenovoA750
huaweis8520, 1400, huaweiS8520
huaweit8500, 1250, huaweiT8500
huaweiu8812d, 1350, huaweiU8812D(Ascend G302D)
huaweit8808d, 1500, huaweiT8808D(Ascend G 306T)
huaweiu9500e, 2600, huaweiU9500E(Ascend D1 XL)
huaweiu8850, 1400, huaweiU8850(Vision 远见)
huaweiu8520, 1500, huaweiU8520
huaweiu8800+, 1500, huaweiU8800+
nm850, 1650, 纽曼NM850
nx, 1650, 纽曼NX
motorolaxt300, 1170, motorolaXT300(Spice)
htcs, 1230, HTC 野火S(A510e)
lenovoa300, 2000, lenovoA300
ztev880, 1250, zteV880
lgoptimusl5iiduale455, 1700, LG Optimus L5 II Dual E455(双卡版)
ievad2, 1500, 朵唯iEva D2
coolpadw770, 1500, coolpadW770
coolpad7019a, 1300, coolpad7019A
coolpad8026, 1300, coolpad8026
s903, 1800, 美晨S903
s901, 1600, 美晨S901
s901+, 1600, 美晨S901+
x1, 2000, 美晨X1
coolpadw706+, 1300, coolpadW706+
bambooks1, 1930, 盛大Bambook S1(8GB)
thlw3, 2000, ThL W3(双核版)
thlw3, 2000, ThL W3
thlv12, 1300, ThL V12(双核版)
liquide1, 1760, 宏Liquid E1
i88, 1600, 基伍I88
f600, 1500, 基伍F600
a80s, 1600, 首派A80S
c800, 1500, 泰丰C800
a79, 1600, 基伍A79
i2c, 1500, 北斗小辣椒I2C(电信版)
a80, 1500, 首派A80
k-touchs717, 2150, k-touchS717
gioneec610, 1800, gioneeC610
k-touche7, 1800, k-touchE7
n806, 1500, 夏新N806
n700, 1450, 夏新N700
ot-906, 1150, 阿尔卡特OT-906(奢华版)
n816, 1500, 夏新N816(小V)
n809, 2530, 夏新N809
ot986+, 1800, 阿尔卡特OT 986+
ot-985, 1300, 阿尔卡特OT-985
ot995, 1500, 阿尔卡特OT995
ot919, 1300, 阿尔卡特OT 919
tcls520, 1500, TCL S520
tcly710, 2500, TCL Y710亲子机
100a, 1900, 百分之百100A
tcld668, 1500, TCL D668
tcls810, 1800, TCL S810
tcld706, 1800, TCL D706
ot-927, 1150, 阿尔卡特OT-927
tcla906, 1150, TCL A906
ak330, 1500, 宏AK330
ak47, 1800, 阿尔卡特AK47(360特供机阿卡47)
tcla998, 1500, TCL A998
tcla996, 1500, TCL A996
tcls900, 1800, TCL S900
tclw989, 1500, TCL W989
s2, 1500, 青橙S2
m1, 1300, 青橙M1
m2, 1500, 青橙M2
ot-990m, 1300, 阿尔卡特OT-990M
ot-979, 1500, 阿尔卡特OT-979
ot979, 1500, 阿尔卡特OT 979(Hello Kitty)
ot-908m, 1300, 阿尔卡特OT-908M
ot986, 1800, 阿尔卡特OT 986(360特供机)
ot-906, 1150, 阿尔卡特OT-906
k-touchw808, 2000, k-touchW808
htcxe, 1730, HTC 灵感XE(Z715e)
d633, 1630, 飞利浦D633
htct320e, 1500, HTC T320e
a06, 1600, 波导A06
i5, 1500, 万利达I5
n821, 2050, 夏新N821(360特供机)
lenovoa65, 1500, lenovoA65
sonyericssonx8, 1200, sonyericssonX8(E15i)
h701, 1200, 七喜H701
i50, 1600, 酷比I50
a720, 1680, 酷比A720
motoroladroidultra, 2500, motorolaDROID Ultra
k1, 1800, 纽曼小熊猫K1
zp600, 1640, 卓普ZP600
n86w, 1650, 海尔N86W
mixx5, 2200, 海尔Mix X5
w820, 1800, 海尔W820
n87t, 1600, 海尔N87T
e80, 2000, 海尔E80
hisenseu950s, 1900, hisenseU950S
hisenset960, 2000, hisenseT960
lgp936, 1830, LG  P936(Optimus 4G LTE)
huaweiascendp1s, 1800, huaweiAscend P1 S
samsungi9300, 2100, samsungI9300(Galaxy SIII 64GB)
huaweiu8655ascendy200, 1400, huaweiU8655 Ascend Y200
sharp102shii, 1520, sharp102SH II
sharpaquosphoneslis15sh, 1430, sharpAQUOS PHONE SL IS15SH
samsunggalaxyappeal, 1300, samsungGalaxy Appeal
liquidak330s, 1500, 宏基Liquid AK330s
samsunggalaxymusics6010, 1300, samsungGalaxy Music S6010
huaweiascendg600, 1930, huaweiAscend G600
sharpsh837w, 2100, sharpSH837W
tclj320, 1500, TCL J320
tclj900, 1900, TCL J900
tclj320c, 1500, TCL J320C
tclj900c, 1900, TCL J900C
139w1f, 2000, 139易 大易W1F
tclj900t, 1900, TCL J900T
motorolaxt553, 1735, motorolaXT553(XT550电信版)
motorolaxt532, 1500, motorolaXT532
motorolaxt317, 1390, motorolaXT317
motorolaxt319, 1390, motorolaXT319
motorolaxt389, 1390, motorolaXT389
motorolaxt550, 1735, motorolaXT550
motorolamilestone2, 1390, motorolaMilestone 2
tclj330, 1300, TCL J330
htcrhyme, 1600, HTC Rhyme(Bliss/G20)
n808, 2530, 夏新N808
zteu802, 1100, zteU802
zten780, 1350, zteN780
htcs510b, 1450, HTC 倾心S510b(G20)
lenovok800, 1900, lenovoK800
huaweiascendd1quad, 1800, huaweiAscend D1 Quad(U9510)
zteu880s, 1400, zteU880s
a05, 1300, 波导A05
v980t, 1800, 奥克斯V980T
samsungi809, 1500, samsungI809
w920, 1280, 飞利浦W920
gioneegn100t, 1280, gioneeGN100T
htcx515e, 1730, HTC X515E(EVO 4G+)
hisensetg88, 1630, hisenseTG88
vn820, 2050, 夏新大V N820(360特供)
gioneegn136t, 1500, gioneeGN136T
padfoneinfinitya80, 2400, 华硕PadFone Infinity A80(64GB)
padfoneinfinitya86, 2400, 华硕PadFone Infinity A86
z8t, 4000, 长虹Z8T
a726t, 1200, 夏新A726T
liquide2duo, 2000, 宏Liquid E2 Duo
htcxl, 1600, HTC 灵感XL(X315e)
i55, 1600, 酷比i55
lgoptimusl7ii, 1700, LG Optimus L7 II (P715)
t28, 1200, 现代T28加强版
motorolaxt780, 1735, motorolaXT780
k-touchv6, 1800, k-touchV6
sharpsh631w, 1650, sharpSH631W
motorolasmart, 1400, motorolaSmart
huaweiactiva4g, 1880, huaweiActiva 4G
huaweiu8730, 1500, huaweiU8730(Ascend G312)
huaweiu8660, 1250, huaweiU8660
coolpad5899, 3000, coolpad5899
htconev, 1500, HTC One V
htconexc, 2000, HTC One XC(X720d)
gioneegn206, 1800, gioneeGN206
samsunge170kgalaxyrstyle, 2000, samsungE170K GALAXY R Style
samsungs6500d, 1300, samsungS6500D(Galaxy mini 2)
samsungi559, 1200, samsungI559(Galaxy Mini)
samsungs6108, 1200, samsungS6108 (Galaxy Y Pop)
